292355608;41.23672;-8.609414;-0.1502626;0.7197165
292782806;41.23152;-8.611444;-0.150298;0.7196257
1295081295;41.23218;-8.610385;-0.1502796;0.7196373
1295082357;41.23299;-8.612353;-0.1503139;0.7196515
1295082359;41.23312;-8.61237;-0.1503142;0.7196537
1295082360;41.2328;-8.61231;-0.1503132;0.7196481
1295082361;41.2326;-8.612246;-0.150312;0.7196447
1295082362;41.23321;-8.612337;-0.1503136;0.7196552
1295082363;41.23195;-8.612085;-0.1503092;0.7196333
1295082364;41.23172;-8.611954;-0.150307;0.7196292
1295082365;41.23328;-8.612308;-0.1503131;0.7196565
1295082367;41.23229;-8.612176;-0.1503108;0.7196392
1295082368;41.23174;-8.612004;-0.1503078;0.7196296
1295083212;41.23309;-8.611538;-0.1502997;0.7196532
1295083213;41.23233;-8.611297;-0.1502955;0.71964
1295083214;41.2319;-8.610833;-0.1502874;0.7196324
1295083215;41.23256;-8.611313;-0.1502958;0.7196439
1295083217;41.23265;-8.611302;-0.1502956;0.7196456
1295083218;41.23354;-8.613013;-0.1503254;0.7196609
1295083220;41.23313;-8.611608;-0.1503009;0.7196538
1295083221;41.23316;-8.611688;-0.1503023;0.7196544
1295083222;41.232;-8.610969;-0.1502898;0.7196341
1295083223;41.23328;-8.61213;-0.15031;0.7196565
1295083224;41.23283;-8.611329;-0.150296;0.7196487
1295083225;41.23279;-8.611307;-0.1502957;0.7196479
1295083226;41.23248;-8.611307;-0.1502957;0.7196425
1295083227;41.23274;-8.611302;-0.1502956;0.7196471
1295083228;41.23291;-8.611372;-0.1502968;0.71965
1295083229;41.23328;-8.613416;-0.1503325;0.7196565
1295083231;41.23194;-8.610899;-0.1502885;0.7196331
1295083237;41.2324;-8.611307;-0.1502957;0.7196412
1295083238;41.23347;-8.612842;-0.1503224;0.7196599
1295083239;41.23301;-8.611452;-0.1502982;0.7196518
1295083240;41.23337;-8.613271;-0.1503299;0.719658
1295083241;41.23217;-8.611145;-0.1502928;0.7196372
1520380930;41.23125;-8.611592;-0.1503006;0.719621
1520381624;41.23138;-8.611465;-0.1502984;0.7196234
1520382726;41.23172;-8.607869;-0.1502357;0.7196292
1520383134;41.23191;-8.609009;-0.1502555;0.7196325
1520383159;41.23194;-8.608006;-0.150238;0.719633
1520383217;41.23198;-8.609002;-0.1502554;0.7196338
1520383503;41.23216;-8.612141;-0.1503102;0.7196369
1520383526;41.2322;-8.608187;-0.1502412;0.7196376
1520383632;41.23226;-8.610264;-0.1502775;0.7196386
1520383670;41.23236;-8.610136;-0.1502752;0.7196405
1520383727;41.23237;-8.611302;-0.1502956;0.7196407
1520383769;41.23241;-8.60833;-0.1502437;0.7196414
1520383844;41.23242;-8.608847;-0.1502527;0.7196414
1520383847;41.23244;-8.610075;-0.1502742;0.7196419
