114302559;41.18067;-8.682521;-0.1515386;0.7187383
114302571;41.18047;-8.682487;-0.151538;0.7187349
114302590;41.18063;-8.682639;-0.1515406;0.7187376
114302594;41.18056;-8.683757;-0.1515601;0.7187363
114302596;41.18049;-8.684695;-0.1515765;0.7187351
114302599;41.18042;-8.685675;-0.1515936;0.7187339
114302601;41.18035;-8.686673;-0.151611;0.7187327
114302604;41.18029;-8.687623;-0.1516276;0.7187316
114302606;41.18022;-8.68861;-0.1516449;0.7187304
114302619;41.17994;-8.690236;-0.1516732;0.7187255
114302622;41.18;-8.68954;-0.1516611;0.7187266
114302625;41.18015;-8.687607;-0.1516273;0.7187293
114302629;41.18022;-8.686652;-0.1516107;0.7187304
114302631;41.18029;-8.685658;-0.1515933;0.7187316
114302635;41.18035;-8.684716;-0.1515769;0.7187327
114302637;41.18042;-8.683738;-0.1515598;0.718734
114302641;41.18051;-8.682613;-0.1515402;0.7187355
301109387;41.18199;-8.686872;-0.1516145;0.7187613
301110449;41.17449;-8.684946;-0.1515809;0.7186304
301110450;41.1769;-8.685233;-0.1515859;0.7186725
301110452;41.17871;-8.685465;-0.15159;0.7187042
301110453;41.18206;-8.685894;-0.1515975;0.7187626
301110621;41.17865;-8.686449;-0.1516071;0.718703
301110818;41.18233;-8.687881;-0.1516321;0.7187672
301110819;41.18193;-8.687831;-0.1516313;0.7187603
301110935;41.18008;-8.6886;-0.1516447;0.7187279
418721519;41.17994;-8.690399;-0.1516761;0.7187256
1725590074;41.18015;-8.689519;-0.1516607;0.7187293
1725590079;41.1802;-8.687613;-0.1516274;0.71873
1725590089;41.18027;-8.686661;-0.1516108;0.7187313
1739857678;41.17484;-8.686953;-0.1516159;0.7186365
1742795046;41.17553;-8.685061;-0.1515829;0.7186486
1742795052;41.17624;-8.685149;-0.1515844;0.718661
1837851111;41.17683;-8.686223;-0.1516032;0.7186713
1874360082;41.18016;-8.689428;-0.1516591;0.7187293
2096252029;41.18015;-8.689652;-0.1516631;0.7187291
3528435846;41.17676;-8.687178;-0.1516199;0.7186701
3528435847;41.17859;-8.687408;-0.1516239;0.7187019
4068479578;41.18015;-8.68947;-0.1516599;0.7187293
4068479580;41.18023;-8.687615;-0.1516275;0.7187305
4068479583;41.18029;-8.686666;-0.1516109;0.7187317
4309972875;41.1753;-8.687006;-0.1516169;0.7186445
4593155626;41.18015;-8.689564;-0.1516615;0.7187292
4758509554;41.17465;-8.684964;-0.1515812;0.7186332
