652662215;41.39199;-8.421449;-0.146982;0.7224265
652662216;41.39184;-8.422361;-0.1469979;0.7224239
652662217;41.39145;-8.423741;-0.147022;0.7224171
652662219;41.39143;-8.424171;-0.1470295;0.7224168
652662220;41.39209;-8.425755;-0.1470572;0.7224283
652662221;41.39228;-8.426363;-0.1470678;0.7224315
652662222;41.39233;-8.428179;-0.1470995;0.7224325
652662223;41.39281;-8.429405;-0.1471209;0.7224408
652662470;41.39774;-8.455785;-0.1475813;0.7225269
652662475;41.39696;-8.454535;-0.1475595;0.7225133
652662478;41.39616;-8.454348;-0.1475562;0.7224993
652662486;41.39576;-8.453981;-0.1475498;0.7224923
652662492;41.39585;-8.453132;-0.147535;0.7224939
652662500;41.39605;-8.452439;-0.1475229;0.7224973
652662510;41.39694;-8.449349;-0.147469;0.7225129
652662522;41.39758;-8.44587;-0.1474082;0.7225241
652662539;41.39828;-8.443645;-0.1473694;0.7225364
652662544;41.39828;-8.442873;-0.1473559;0.7225364
652662548;41.39787;-8.442494;-0.1473493;0.7225292
652662551;41.39724;-8.442108;-0.1473426;0.7225182
652662554;41.39708;-8.441637;-0.1473344;0.7225153
652662557;41.39709;-8.441084;-0.1473247;0.7225155
652662558;41.39799;-8.438868;-0.147286;0.7225313
652662565;41.39825;-8.43681;-0.1472501;0.7225358
652662569;41.39824;-8.436662;-0.1472475;0.7225355
652662573;41.39827;-8.435936;-0.1472349;0.722536
652662578;41.39857;-8.434393;-0.1472079;0.7225413
652662581;41.39891;-8.433528;-0.1471928;0.7225474
652662583;41.39937;-8.432289;-0.1471712;0.7225553
652662589;41.4003;-8.431952;-0.1471653;0.7225715
652662593;41.40065;-8.431507;-0.1471576;0.7225776
652663987;41.40066;-8.431245;-0.147153;0.7225779
652664019;41.38894;-8.449272;-0.1474676;0.7223732
652664023;41.39008;-8.448697;-0.1474576;0.7223932
652664025;41.39133;-8.447603;-0.1474385;0.722415
652664027;41.39341;-8.44692;-0.1474266;0.7224512
652664032;41.39525;-8.447245;-0.1474322;0.7224834
652664035;41.39704;-8.448995;-0.1474628;0.7225146
652664266;41.40052;-8.43092;-0.1471473;0.7225753
652664268;41.40079;-8.429946;-0.1471303;0.7225801
652664270;41.40089;-8.429996;-0.1471312;0.7225818
652664653;41.38963;-8.448942;-0.1474619;0.7223852
665512547;41.39119;-8.447722;-0.1474406;0.7224125
665512699;41.38708;-8.452065;-0.1475164;0.7223408
665512700;41.38795;-8.450409;-0.1474875;0.722356
665512701;41.38842;-8.449618;-0.1474737;0.7223641
665513385;41.39326;-8.430184;-0.1471345;0.7224487
665513387;41.39365;-8.431376;-0.1471553;0.7224555
665513389;41.39401;-8.432116;-0.1471682;0.7224618
665513391;41.39469;-8.43339;-0.1471904;0.7224736
665513392;41.39482;-8.433993;-0.147201;0.7224759
665513393;41.39495;-8.435238;-0.1472227;0.7224782
665513395;41.39524;-8.438639;-0.147282;0.7224832
665513396;41.39519;-8.439018;-0.1472887;0.7224823
665513397;41.39484;-8.440432;-0.1473133;0.7224763
665513398;41.39462;-8.441289;-0.1473283;0.7224724
665521181;41.39151;-8.423517;-0.1470181;0.7224181
1106484022;41.39756;-8.454863;-0.1475652;0.7225237
1106484024;41.39733;-8.454634;-0.1475612;0.7225198
1106860559;41.39484;-8.434179;-0.1472042;0.7224762
1296645080;41.39989;-8.439592;-0.1472987;0.7225645
1296645081;41.40136;-8.438498;-0.1472796;0.72259
1296645082;41.40089;-8.439038;-0.147289;0.7225818
1296645083;41.39949;-8.439739;-0.1473012;0.7225575
1296645084;41.40268;-8.438333;-0.1472767;0.7226132
1296645085;41.40073;-8.439192;-0.1472917;0.7225791
1296645086;41.40243;-8.438368;-0.1472773;0.7226087
1296645087;41.40154;-8.438435;-0.1472785;0.7225932
1296645089;41.40123;-8.438574;-0.1472809;0.7225877
1296645091;41.39898;-8.44008;-0.1473072;0.7225484
1296645096;41.39867;-8.440267;-0.1473104;0.7225431
1296645097;41.39866;-8.439873;-0.1473036;0.7225429
1296645098;41.39809;-8.438925;-0.147287;0.722533
1296645100;41.3984;-8.439112;-0.1472903;0.7225384
1296645101;41.3986;-8.439488;-0.1472969;0.7225419
1296650594;41.39739;-8.440912;-0.1473217;0.7225208
1296650595;41.39827;-8.440569;-0.1473157;0.7225361
1296650596;41.39799;-8.440751;-0.1473189;0.7225313
1296650599;41.39768;-8.440825;-0.1473202;0.7225258
1296650600;41.3972;-8.441059;-0.1473243;0.7225175
1296717373;41.39849;-8.445628;-0.147404;0.72254
1296717396;41.39873;-8.445707;-0.1474054;0.7225441
1296717398;41.40077;-8.445857;-0.147408;0.7225798
1296717408;41.40046;-8.445561;-0.1474029;0.7225744
1296717414;41.39499;-8.442316;-0.1473462;0.7224788
1296717415;41.40114;-8.446497;-0.1474192;0.7225862
1296717431;41.39478;-8.442126;-0.1473429;0.7224752
1296717441;41.39639;-8.443761;-0.1473714;0.7225034
1296717475;41.3955;-8.442815;-0.1473549;0.7224877
1296717491;41.39459;-8.441452;-0.1473311;0.7224718
1296717497;41.40195;-8.447521;-0.1474371;0.7226004
1296717527;41.39829;-8.445452;-0.1474009;0.7225364
1296717529;41.39855;-8.44568;-0.1474049;0.722541
1296717532;41.40013;-8.4455;-0.1474018;0.7225686
1296717542;41.39587;-8.443295;-0.1473633;0.7224943
1936800520;41.39231;-8.427095;-0.1470806;0.722432
1936802165;41.39166;-8.424718;-0.1470391;0.7224208
1936804602;41.39254;-8.428747;-0.1471094;0.7224361
1936809311;41.39224;-8.426163;-0.1470643;0.7224309
1936820111;41.39311;-8.429937;-0.1471302;0.722446
1936820115;41.3933;-8.430389;-0.1471381;0.7224494
1936820130;41.39293;-8.429665;-0.1471254;0.7224428
1936822240;41.39199;-8.436813;-0.1472502;0.7224265
1936824007;41.39207;-8.436668;-0.1472476;0.7224279
1936824008;41.39262;-8.435862;-0.1472336;0.7224375
1936824009;41.39235;-8.436186;-0.1472392;0.7224328
1936824010;41.39283;-8.435472;-0.1472268;0.7224412
1936824011;41.39274;-8.435655;-0.14723;0.7224396
1936824012;41.39243;-8.436105;-0.1472378;0.7224342
1936824013;41.39225;-8.436357;-0.1472422;0.722431
1936824014;41.39217;-8.436504;-0.1472448;0.7224296
1936824015;41.39249;-8.43608;-0.1472374;0.7224353
1936824387;41.39322;-8.434764;-0.1472144;0.7224479
1936824388;41.39303;-8.435162;-0.1472213;0.7224447
1936824389;41.39314;-8.433892;-0.1471992;0.7224466
1936824390;41.39314;-8.434067;-0.1472022;0.7224466
1936824391;41.39317;-8.434488;-0.1472096;0.722447
1936824392;41.39313;-8.435038;-0.1472192;0.7224464
1936824393;41.39324;-8.434882;-0.1472165;0.7224483
1936824394;41.39314;-8.434298;-0.1472063;0.7224466
1936824395;41.39318;-8.434628;-0.147212;0.7224473
1936824396;41.39293;-8.435295;-0.1472237;0.722443
1936824397;41.39322;-8.434947;-0.1472176;0.7224479
1936824398;41.39314;-8.43382;-0.1471979;0.7224466
1936824512;41.39371;-8.432565;-0.147176;0.7224565
1936824513;41.39344;-8.433201;-0.1471871;0.7224518
1936824514;41.39322;-8.43363;-0.1471946;0.7224481
1936824515;41.39363;-8.432747;-0.1471792;0.7224551
